X,Y,osm_id,type,name,brand,address,Code Postal,search_address,cat_mag,Supermarket
-0.5688267,44.8385671004828,node/3329834697,alcohol,,,1 PLACE DU PALAIS,33000,PLACE DU PALAIS,0,0
-0.5709281,44.8397552004827,node/7948794808,bar,Aux 4 coins du vin,,8 RUE DE LA DEVISE,33000,RUE DE LA DEVISE,0,0
-0.5664614,44.8315308004834,node/7197239147,restaurant,La Toile Cirée,,21 RUE SAUMENUDE,33800,RUE SAUMENUDE,0,0
-0.5620739,44.8416179004826,node/864586661,restaurant,Ristorante Del Arte,Ristorante Del Arte,7 QUAI DES QUEYRIES,33100,QUAI DES QUEYRIES,0,0
-0.5714784,44.8550048004814,node/4745476023,fast_food,La Baraka,,4 COURS BALGUERIE STUTTENBERG,33300,COURS BALGUERIE STUTTENBERG,0,0
-0.5738061,44.8411138004826,node/4975262021,restaurant,L'Alysson,,64 RUE SAINT REMI,33000,RUE SAINT REMI,0,0
-0.5745215,44.8311698004835,node/4637436992,restaurant,Adey Abeba,,83 COURS ARISTIDE BRIAND,33000,COURS ARISTIDE BRIAND,0,0
-0.5607124,44.8788131004794,node/7091923533,restaurant,Memphis Bordeaux Lac,,1 RUE DUGUAY TROUIN,33300,RUE DUGUAY TROUIN,0,0
-0.5666732,44.8630135004807,node/2295504766,bakery,Le Fournil Saint Louis & Banette,,204 COURS SAINT LOUIS,33300,COURS SAINT LOUIS,0,0
-0.5725135,44.8199715004844,node/507550623,bank,Crédit Mutuel Du Sud Ouest,Crédit Mutuel,265 COURS DE LA SOMME,33800,COURS DE LA SOMME,0,0
-0.566207,44.8303148004835,node/1881702753,seafood,Top Langouste,,12 RUE JULES GUESDE,33800,RUE JULES GUESDE,0,0
-0.566749,44.8629075004808,node/6982672574,laundry,,,204 COURS SAINT LOUIS,33300,COURS SAINT LOUIS,0,0
-0.5707009,44.8433886004824,node/7257665269,cafe,Le Miroir,,1 QUAI LOUIS XVIII,33000,QUAI LOUIS XVIII,0,0
-0.5731044,44.8339818004832,node/8426006517,convenience,Asia shop,,208 RUE SAINTE CATHERINE,33000,RUE SAINTE CATHERINE,0,0
-0.5735766,44.837032400483,node/4552082091,sports,Decathlon,Decathlon,132 RUE SAINTE CATHERINE,33000,RUE SAINTE CATHERINE,0,0
-0.5589901,44.8723517004799,node/659863416,doityourself,Réso Pro,,1 RUE BOUGAINVILLE,33300,RUE BOUGAINVILLE,0,0
-0.6141591,44.8516156004817,node/6225521446,dry_cleaning,Pressing,,7B RUE DE L EGLISE,33200,RUE DE L EGLISE,0,0
-0.5788915,44.8431532004824,node/7817517905,estate_agent,Barnes,,38 COURS GEORGES CLEMENCEAU,33000,COURS GEORGES CLEMENCEAU,0,0
-0.5601463,44.824672600484,node/6562732561,restaurant,Méditerranée,,50 RUE FURTADO,33800,RUE FURTADO,0,0
-0.5711232,44.8308479004835,node/7206102185,restaurant,Resto Chilien,,15 RUE ELIE GINTRAC,33000,RUE ELIE GINTRAC,0,0
-0.583506,44.8403021004827,node/7029042866,insurance,Groupama,Groupama,45 RUE GEORGES BONNAC,33000,RUE GEORGES BONNAC,0,0
-0.5713937,44.8345778004832,node/2414832421,restaurant,Spot B,,7 RUE DU MIRAIL,33000,RUE DU MIRAIL,0,0
-0.5677872,44.8309747004835,node/1879722840,restaurant,Tap Tim,,51 PLACE DES CAPUCINS,33800,PLACE DES CAPUCINS,0,0
-0.5768715,44.8420379004826,node/7795015780,jewelry,Joaillerie Tournis,,29 COURS DE L INTENDANCE,33000,COURS DE L INTENDANCE,0,0
-0.5749567,44.8410183004826,node/7767815596,pastry,Baillardran,,10 RUE DE LA PORTE DIJEAUX,33000,RUE DE LA PORTE DIJEAUX,0,0
-0.5693336,44.8356289004831,node/4599906454,convenience,Family shop,,3 RUE DES BOUCHERIES,33000,RUE DES BOUCHERIES,0,0
-0.6156265,44.8525192004816,node/6957843606,pastry,Maison Pillet,,167 AVENUE LOUIS BARTHOU,33000,AVENUE LOUIS BARTHOU,0,0
-0.5672736,44.8377110004829,node/930762038,restaurant,Pizza Luna,,43 QUAI RICHELIEU,33000,QUAI RICHELIEU,0,0
-0.5725222,44.8205746004844,node/8062556285,restaurant,Memestra,,249 COURS DE LA SOMME,33800,COURS DE LA SOMME,0,0
-0.5734126,44.8358070004831,node/569663304,pharmacy,Pharmacie du Centre,,164 RUE SAINTE CATHERINE,33000,RUE SAINTE CATHERINE,0,0
-0.598095,44.8316058004834,node/2391969579,hairdresser,La Coupe,,299 RUE D ORNANO,33000,RUE D ORNANO,0,0
-0.5725106,44.8285374004837,node/7255542066,laundry,Laverie de la Victoire,,51 COURS DE LA SOMME,33800,COURS DE LA SOMME,0,0
-0.5747228,44.8398101004827,node/5527709462,clothes,C&A,C&A,2 IMPASSE SAINTE CATHERINE,33000,IMPASSE SAINTE CATHERINE,0,0
-0.605172065286262,44.835129796237,way/156141630,dry_cleaning,Elis,,11 IMPASSE FAYE,33000,IMPASSE FAYE,0,0
-0.5515769,44.8674694004803,node/7082520281,restaurant,Osakyo,,61 RUE DELBOS,33300,RUE DELBOS,0,0
-0.5554767,44.8403967004827,node/2479279027,estate_agent,Aristimmo,,68 RUE DE LA BENAUGE,33100,RUE DE LA BENAUGE,0,0
-0.5693446,44.8792421004793,node/8585663650,fast_food,O'Tacos,O'Tacos,MAIL DES BORDELAIS,33000,DES BORDELAIS,0,0
-0.5695982,44.8383899004829,node/2567786022,bar,Chez Fred,,19 PLACE DU PALAIS,33000,PLACE DU PALAIS,0,0
-0.6126263,44.8324690004834,node/7358934377,cheese,Fromagerie de Saint-Augustin,,148 RUE EMILE COMBES,33000,RUE EMILE COMBES,0,0
-0.6157302,44.8522319004817,node/6795054292,bicycle,La MAMMA,,130 AVENUE LOUIS BARTHOU,33000,AVENUE LOUIS BARTHOU,0,0
-0.5585669,44.8611542004809,node/3062790846,supermarket,Intermarché Express,Intermarché,67B COURS EDOUARD VAILLANT,33300,COURS EDOUARD VAILLANT,0,0
-0.5698583,44.8396249004827,node/6350967381,restaurant,Le Petit Bec,,14 RUE DE LA COUR DES AIDES,33000,RUE DE LA COUR DES AIDES,0,0
-0.571893,44.837273600483,node/7814554485,fast_food,Khaan Burger,,18 PLACE FERNAND LAFARGUE,33000,PLACE FERNAND LAFARGUE,0,0
-0.5791212,44.8385180004828,node/2238500532,cafe,Aux Remp'Arts Cafe,,1 RUE MONTBAZON,33000,RUE MONTBAZON,0,0
-0.586553088753471,44.8295310049111,way/155601068,restaurant,Hutong,,178 RUE FRANCOIS DE SOURDIS,33000,RUE FRANCOIS DE SOURDIS,0,0
-0.5784864,44.8419077004826,node/7692345378,tea,Palais des Thés,Palais des Thés,55 COURS DE L INTENDANCE,33000,COURS DE L INTENDANCE,0,0
-0.5605227,44.8280098004837,node/7003653720,clothes,,,195 COURS DE LA MARNE,33800,COURS DE LA MARNE,0,0
-0.575861739278687,44.8417919020277,way/79980559,clothes,IKKS,,14 COURS DE L INTENDANCE,33000,COURS DE L INTENDANCE,1,0
-0.5725683,44.8412147004826,node/5841568786,restaurant,Pitaya,,42 RUE SAINT REMI,33000,RUE SAINT REMI,0,0
-0.5719442,44.8524293004817,node/3336460636,restaurant,La Cabane Cent Un,,7 RUE RODE,33000,RUE RODE,0,0
-0.5783318,44.8440676004824,node/7798524902,hifi,Devialet,Devialet,62 COURS GEORGES CLEMENCEAU,33000,COURS GEORGES CLEMENCEAU,0,0
-0.6051951,44.8309409004835,node/6987720053,driving_school,auto-école Saint Augustin,,24 RUE DU GRAND MAURIAN,33000,RUE DU GRAND MAURIAN,0,0
-0.5753045,44.8346323004832,node/7263197060,restaurant,Wok Way,,12 RUE PAUL LOUIS LANDE,33000,RUE PAUL LOUIS LANDE,0,0
-0.5740647,44.8551959004814,node/7279298512,copyshop,Ideokub,,29 RUE CAMILLE GODARD,33000,RUE CAMILLE GODARD,0,0
-0.5742658,44.8398976004827,node/7833725163,clothes,Celio,Celio,55 RUE SAINTE CATHERINE,33000,RUE SAINTE CATHERINE,1,0
-0.5708137,44.8521761004817,node/7741762086,alcohol,Beer Trotter,,84 RUE NOTRE DAME,33000,RUE NOTRE DAME,0,0
-0.568488,44.8300463004836,node/1752276962,bakery,Le Fournil des Capucins,,62 COURS DE LA MARNE,33800,COURS DE LA MARNE,0,0
-0.6123142,44.8324973004834,node/8127847676,clothes,Mariza Henguift,,36 RUE JENNY LEPREUX,33000,RUE JENNY LEPREUX,0,0
-0.5578957,44.8581269004812,node/1879657260,bicycle,Westside,,41 QUAI DE BACALAN,33300,QUAI DE BACALAN,0,0
-0.5822676,44.848046000482,node/7098348789,estate_agent,Laforêt,Laforêt,86 RUE FONDAUDEGE,33000,RUE FONDAUDEGE,0,0
-0.6195588,44.8522847004817,node/6225575943,educational_institution,Centre de Formation Nautique,,204 AVENUE LOUIS BARTHOU,33000,AVENUE LOUIS BARTHOU,0,0
-0.5796513,44.8441161004824,node/6279509185,restaurant,Nama,,24 RUE LAFAURIE DE MONBADON,33000,RUE LAFAURIE DE MONBADON,0,0
-0.5646856,44.8797526004793,node/7341388973,clothes,Zara,Zara,5 IMPASSE DUGUAY TROUIN 2,33000,IMPASSE DUGUAY TROUIN 2,1,0
-0.5992008,44.837262600483,node/7921835855,estate_agent,Intégral Immobilier,,11 BOULEVARD DU PRESIDENT WILSON,33000,BOULEVARD DU PRESIDENT WILSON,0,0
-0.629368571630713,44.8593662882275,way/156158665,optician,Optic 2000,Optic 2000,413 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY,33200,AVENUE DU MARECHAL DE LATTRE DE TASSIGNY,0,0
-0.5847037,44.8389844004828,node/8158152250,optician,ActuEyes,,9 RUE PERE DIEUZAIDE,33000,RUE PERE DIEUZAIDE,0,0
-0.555637758054877,44.8638227685415,way/177481600,nightclub,La Dame,,24 QUAI LAWTON,33300,QUAI LAWTON,0,0
-0.5721495,44.8290319004836,node/2544911688,clothes,KiloChic,,40 COURS DE LA SOMME,33800,COURS DE LA SOMME,0,0
-0.5630334,44.8256228004839,node/1896629422,car_repair,Flash auto,,26 RUE VILARIS,33800,RUE VILARIS,0,0
-0.5710192,44.8372075004829,node/3639340298,restaurant,L'oiseau Cabosse,,32 RUE SAINTE COLOMBE,33000,RUE SAINTE COLOMBE,0,0
-0.5685235,44.8283436004837,node/1723392217,clothes,Lou Canaillou,,38 COURS DE L YSER,33800,COURS DE L YSER,0,0
-0.5780569,44.8433179004824,node/7527122585,cafe,Le Café Gourmand,,3 RUE BUFFON,33000,RUE BUFFON,0,0
-0.5708247,44.8523934004817,node/7741811785,restaurant,Copa Rota,,87 RUE NOTRE DAME,33000,RUE NOTRE DAME,0,0
-0.5716573,44.8355471004831,node/2518438996,restaurant,Le Chat Gourmand,,3 RUE DE GUIENNE,33000,RUE DE GUIENNE,0,0
-0.5751027,44.8387692004828,node/2238492105,video_games,Dock Games,,12 RUE DES TROIS CONILS,33000,RUE DES TROIS CONILS,0,0
-0.61485668961904,44.8385512911,way/156061019,bank,Crédit Agricole,Crédit Agricole,294 AVENUE DE LA REPUBLIQUE,33000,AVENUE DE LA REPUBLIQUE,0,0
-0.5775236,44.8453953004823,node/2385441448,restaurant,Floridita,,4 COURS DE VERDUN,33000,COURS DE VERDUN,0,0
-0.5669252,44.8581601004812,node/7227268197,bar,Le Ranelagh,,104 COURS BALGUERIE STUTTENBERG,33300,COURS BALGUERIE STUTTENBERG,0,0
-0.5724259,44.8182872004846,node/3754477125,estate_agent,Orpi Nansouty Immobilier,,299 COURS DE LA SOMME,33800,COURS DE LA SOMME,0,0
-0.6357072,44.8573973004812,node/7380403796,greengrocer,Chez Maxime,,1 ALLEE DIEUDONNE COSTES,33200,ALLEE DIEUDONNE COSTES,0,0
-0.5661258,44.836195300483,node/4935896886,bar,Tequila Bar,,6 PLACE BIR HAKEIM,33000,PLACE BIR HAKEIM,0,0
-0.5743217,44.8413609004826,node/4917627722,bar,Maison du Café,,14 RUE SAINTE CATHERINE,33000,RUE SAINTE CATHERINE,0,0
-0.5812508,44.8416985004826,node/5514296204,bar,Le Riche,,1 RUE JUDAIQUE,33000,RUE JUDAIQUE,0,0
-0.5984089,44.8456515004822,node/8001891497,bakery,La Panetière,,200 BOULEVARD DU PRESIDENT WILSON,33000,BOULEVARD DU PRESIDENT WILSON,0,0
-0.5755499,44.8273257004838,node/3329951417,bar,Octopus,,8 RUE DES SABLIERES,33800,RUE DES SABLIERES,0,0
-0.6016225,44.8227951004842,node/7253288768,supermarket,Carrefour City,Carrefour City,2A RUE DU TAUZIN,33000,RUE DU TAUZIN,1,0
-0.5710765,44.8328438004833,node/1881685493,restaurant,L'EntrePôte,,53 RUE DU MIRAIL,33000,RUE DU MIRAIL,0,0
-0.5719253,44.8391653004828,node/3657646879,fast_food,Coluche,,40 RUE DU PAS SAINT GEORGES,33000,RUE DU PAS SAINT GEORGES,0,0
-0.5723895,44.8325038004834,node/2492201119,fast_food,Le A French Hot-dog,,33 RUE DES AUGUSTINS,33000,RUE DES AUGUSTINS,0,0
-0.554013989382591,44.8276553666503,way/78429599,car_rental,Hertz,Hertz,6 RUE RICHARD,33800,RUE RICHARD,0,0
-0.6239248,44.848323500482,node/1975052702,bakery,La Favorite,,27 RUE MORTON,33200,RUE MORTON,0,0
-0.578779,44.8381930004829,node/2896966301,cafe,Le Café Rohan,,1 PLACE PEY BERLAND,33000,PLACE PEY BERLAND,0,0
-0.5717125,44.8526166004816,node/7385578923,alcohol,Les Trois Pinardiers,,18 RUE SAINT JOSEPH,33000,RUE SAINT JOSEPH,0,0
-0.568439,44.8298166004836,node/1752275230,insurance,Assu 2000,,73 COURS DE LA MARNE,33800,COURS DE LA MARNE,0,0
-0.604697779349358,44.8553670478153,way/156203591,gardener,,,43 RUE GODARD,33000,RUE GODARD,0,0
-0.5758226,44.836239000483,node/7038718304,estate_agent,Agence Unic immobilier,,4 RUE DU HA,33000,RUE DU HA,0,0
-0.560918096753932,44.888870165296,way/256942177,fast_food,McDonald's,McDonald's,8003 RUE DU VERGNE,33300,RUE DU VERGNE,0,0
-0.5653535,44.8814632004791,node/2982745740,restaurant,Flunch,Flunch,2 RUE JEAN ROYER,33300,RUE JEAN ROYER,0,0
-0.567481,44.8354016004831,node/4451827964,bar,El Boqueron,,10 RUE MAURIAC,33000,RUE MAURIAC,0,0
-0.5608635,44.8404756004827,node/5736090102,newsagent,Tabac Presse,,2 QUAI DES QUEYRIES,33100,QUAI DES QUEYRIES,0,0
-0.5718817,44.8389337004828,node/7122918086,restaurant,Bibibap,,46 RUE DU PAS SAINT GEORGES,33000,RUE DU PAS SAINT GEORGES,0,0
-0.5571406,44.859644100481,node/6027072585,restaurant,Okinii,,13 COURS EDOUARD VAILLANT,33300,COURS EDOUARD VAILLANT,0,0
-0.573453823994837,44.8420140041579,way/79758668,bank,CIC,CIC,42 COURS DU CHAPEAU ROUGE,33000,COURS DU CHAPEAU ROUGE,0,0
-0.5728767,44.8145252004849,node/2389534472,bar,Le Castagnet,,5 ROUTE DE TOULOUSE,33800,ROUTE DE TOULOUSE,0,0
-0.5766147,44.8390452004828,node/6977394998,leather,La Malle des Indes,,21 RUE PERE LOUIS DE JABRUN,33000,RUE PERE LOUIS DE JABRUN,0,0
-0.5581746,44.8642949004806,node/5514311639,restaurant,Su and Shi,,59 RUE LUCIEN FAURE,33300,RUE LUCIEN FAURE,0,0
-0.6171271,44.8528148004816,node/6957690001,hearing_aids,Amplifon,Amplifon,6 RUE BELLUS MAREILHAC,33200,RUE BELLUS MAREILHAC,0,0
-0.611609,44.8324878004834,node/8127896567,hairdresser,Coiffure Rev'Look,,12 RUE JENNY LEPREUX,33000,RUE JENNY LEPREUX,0,0
-0.5778091,44.8419925004825,node/7833725154,shoes,Salamander,Salamander,45 COURS DE L INTENDANCE,33000,COURS DE L INTENDANCE,0,0
-0.5741136,44.8400731004827,node/6851627459,clothes,Pull & Bear,Pull & Bear,48 RUE SAINTE CATHERINE,33000,RUE SAINTE CATHERINE,0,0
-0.578358,44.8434360004824,node/8154258827,shoes,Jefferson LTD,,11 RUE BUFFON,33000,RUE BUFFON,0,0
-0.5712398,44.837196800483,node/7368308945,convenience,La Recharge,,38 RUE SAINTE COLOMBE,33000,RUE SAINTE COLOMBE,0,0
-0.5389925,44.8533320004816,node/4217607342,laundry,Laverie,,388BIS AVENUE THIERS,33100,AVENUE THIERS,0,0
-0.5991126,44.8403433004827,node/7877796314,window_blind,K-Store,,86 BOULEVARD DU PRESIDENT WILSON,33000,BOULEVARD DU PRESIDENT WILSON,0,0
-0.5606085,44.8404181004827,node/6367087806,optician,ATOL,Atol,2 PLACE DE STALINGRAD,33100,PLACE DE STALINGRAD,0,0
-0.5709808,44.8522122004817,node/7959728457,shoes,Shoes art,,2 RUE SAINT JOSEPH,33000,RUE SAINT JOSEPH,0,0
-0.5810994,44.8299767004836,node/4637441490,restaurant,Burdiga Pizza,,1 PLACE AMEDEE LARRIEU,33000,PLACE AMEDEE LARRIEU,0,0
-0.5732622,44.8375139004829,node/7770708830,books,France Loisirs,France Loisirs,94 COURS D ALSACE ET LORRAINE,33000,COURS D ALSACE ET LORRAINE,0,0
-0.5720913,44.8520926004817,node/7058248587,restaurant,Au rêve,,10 PLACE DU MARCHE DES CHARTRONS,33000,PLACE DU MARCHE DES CHARTRONS,0,0
-0.5716191,44.8323745004834,node/2393852107,restaurant,Restaurant Atlantique,,20 RUE DES AUGUSTINS,33000,RUE DES AUGUSTINS,0,0
-0.5748264,44.836814900483,node/7494291650,restaurant,Mademoiselle Simone,,67 RUE DES AYRES,33000,RUE DES AYRES,0,0
-0.5767813,44.8408632004826,node/7913496666,chocolate,L'atelier du Chocolat,,34 RUE DE LA PORTE DIJEAUX,33000,RUE DE LA PORTE DIJEAUX,0,0
-0.5738558,44.8412851004826,node/8154258833,hairdresser,Jean Claud Aubry,,65 RUE SAINT REMI,33000,RUE SAINT REMI,0,0
-0.6032503,44.8400111004827,node/4158797392,alcohol,BH Corner,,73 AVENUE DE LA REPUBLIQUE,33000,AVENUE DE LA REPUBLIQUE,0,0
-0.5773751,44.8445042004823,node/7929085546,travel_agency,FRAM,,56 ALLEE DE TOURNY,33000,ALLEE DE TOURNY,0,0
-0.5784652,44.8416842004826,node/7688196295,mobile_phone,Orange,Orange,52 COURS DE L INTENDANCE,33000,COURS DE L INTENDANCE,0,0
-0.5762081,44.836319700483,node/7263506238,restaurant,Lauza,,5 RUE DU HA,33000,RUE DU HA,0,0
-0.5802334,44.8428084004825,node/7817517910,hairdresser,Coiffure Magne,,11 RUE ROLLAND,33000,RUE ROLLAND,0,0
-0.5406253,44.8523230004817,node/4217607335,hairdresser,CJV Coiffure,,360 AVENUE THIERS,33100,AVENUE THIERS,0,0
-0.5441625,44.8319042004834,node/7019765710,nightclub,La Chaloupe,,30 RUE GIACOMO MATTEOTTI,33100,RUE GIACOMO MATTEOTTI,0,0
-0.5562397,44.8630533004807,node/8790368067,bar,La Cervoiserie,,9 QUAI LAWTON,33300,QUAI LAWTON,0,0
-0.6006042,44.8475298004821,node/5663823533,pharmacy,Pharmacie de l'Ecole Normale,,31 RUE DE L ECOLE NORMALE,33000,RUE DE L ECOLE NORMALE,0,0
-0.5792842,44.8447758004823,node/6093488686,restaurant,Baud et Millet,,19 RUE HUGUERIE,33000,RUE HUGUERIE,0,0
-0.5679199,44.8358507004831,node/4793391223,bank,BNP Paribas,BNP Paribas,35 COURS VICTOR HUGO,33000,COURS VICTOR HUGO,0,0
-0.5866606,44.8433627004824,node/2534027602,fast_food,Domino's,Domino's,4 RUE CAPDEVILLE,33000,RUE CAPDEVILLE,0,0
-0.5714538,44.8373052004829,node/7217158685,restaurant,Pacific,,53 RUE SAINTE COLOMBE,33000,RUE SAINTE COLOMBE,0,0
-0.5704046,44.8405990004827,node/2353659885,restaurant,Melodie,,6 RUE DES FAUSSETS,33000,RUE DES FAUSSETS,0,0
-0.5709643,44.8519974004817,node/4469978329,deli,La Bocca,,78B RUE NOTRE DAME,33000,RUE NOTRE DAME,0,0
-0.589727,44.8444573004823,node/1246744089,fast_food,Chez Chris et Hélène,,19 RUE DE LA CROIX BLANCHE,33000,RUE DE LA CROIX BLANCHE,0,0
-0.5724249,44.8312676004835,node/568265890,fast_food,McDonald's,McDonald's,36 PLACE DE LA VICTOIRE,33000,PLACE DE LA VICTOIRE,0,0
-0.5792675,44.8407847004827,node/7713699677,clothes,United Colors of Benetton,United Colors of Benetton,99 RUE DE LA PORTE DIJEAUX,33000,RUE DE LA PORTE DIJEAUX,0,0
-0.5841083,44.8385627004828,node/7691325847,interior_decoration,Søstrene Grene,,5D ESPLANADE CHARLES DE GAULLE,33000,ESPLANADE CHARLES DE GAULLE,0,0
-0.5616634,44.8803745004792,node/7134483890,computer,Cybertek,,5 IMPASSE DUGUAY TROUIN 2,33000,IMPASSE DUGUAY TROUIN 2,0,0
-0.6166244,44.8525674004816,node/6957825935,hairdresser,L'Hair d'un rêve,,189 AVENUE LOUIS BARTHOU,33000,AVENUE LOUIS BARTHOU,0,0
-0.5724858,44.8196991004844,node/4840065567,bank,Caisse d'Épargne,Caisse d'Épargne,273 COURS DE LA SOMME,33800,COURS DE LA SOMME,0,0
-0.5721931,44.8191971004845,node/2507437206,confectionery,Chocolaterie Valentin,,268 COURS DE LA SOMME,33800,COURS DE LA SOMME,0,0
-0.5737994,44.8328686004833,node/1309181199,supermarket,Biocoop,Biocoop,40 COURS PASTEUR,33000,COURS PASTEUR,0,0
-0.5577285,44.8412977004826,node/6369754395,employment_agency,Abalone,,27 AVENUE THIERS,33100,AVENUE THIERS,0,0
-0.5820194,44.8401654004827,node/6288181885,employment_agency,Randstad Search,,33 RUE EDMOND MICHELET,33000,RUE EDMOND MICHELET,0,0
-0.5777178,44.8409198004826,node/7881400881,clothes,Calzedonia,Calzedonia,65 RUE DE LA PORTE DIJEAUX,33000,RUE DE LA PORTE DIJEAUX,1,0
-0.5831927,44.836194400483,node/340103671,car_rental,ibis budget,,37 COURS MARECHAL JUIN,33000,COURS MARECHAL JUIN,0,0
-0.559212,44.8276292004838,node/1886414278,kiosk,,,209 COURS DE LA MARNE,33800,COURS DE LA MARNE,0,0
-0.5836893,44.8491675004819,node/7658733190,restaurant,,,161 RUE FONDAUDEGE,33000,RUE FONDAUDEGE,0,0
-0.5921849,44.8274434004838,node/4647243321,restaurant,Star Crep',,230 RUE DU TONDU,33000,RUE DU TONDU,0,0
-0.6130432,44.8523421004817,node/8498848015,bank,Banque Populaire,,115 AVENUE LOUIS BARTHOU,33000,AVENUE LOUIS BARTHOU,0,0
-0.5709858,44.8405570004827,node/7122942785,bar,Levrette Café,,6 RUE DE MERIGNAC,33000,RUE DE MERIGNAC,0,0
-0.567684294159706,44.8623163794751,way/154358816,doityourself,CEDEO,,153 COURS SAINT LOUIS,33300,COURS SAINT LOUIS,0,0
-0.572142523586532,44.8281944797405,way/155707021,pharmacy,Pharmacie Robigo,,2 RUE GINER DE LOS RIOS,33800,RUE GINER DE LOS RIOS,0,0
-0.6102552,44.8341006004832,node/4290766989,restaurant,Cantine Gourmande,,2BIS RUE FLORNOY,33000,RUE FLORNOY,0,0
-0.568693,44.8394776004828,node/4838866390,restaurant,Ragazzi da Peppone,,9 QUAI RICHELIEU,33000,QUAI RICHELIEU,0,0
-0.5799912,44.8304812004835,node/297921330,pub,Le Lucifer,,35 RUE DE PESSAC,33000,RUE DE PESSAC,0,0
-0.5674472,44.8314967004834,node/6466475989,pharmacy,Pharmacie des Halles,,59 PLACE DES CAPUCINS,33800,PLACE DES CAPUCINS,0,0
-0.5771812,44.8436169004824,node/8829856018,restaurant,A Cantina -,,19 RUE MABLY,33000,RUE MABLY,0,0
-0.5738998,44.8386598004828,node/2238361125,shoes,André,André,90 RUE SAINTE CATHERINE,33000,RUE SAINTE CATHERINE,0,0
-0.5693255,44.8299947004836,node/2527923568,supermarket,Carrefour City,Carrefour City,53 COURS DE LA MARNE,33800,COURS DE LA MARNE,1,0
-0.5834237,44.8389359004828,node/7691325838,bakery,Paul,Paul,57 RUE DU CHATEAU D EAU,33000,RUE DU CHATEAU D EAU,0,0
-0.5629347,44.8323691004834,node/7252698712,beauty,Belle au Naturel,,23 RUE DE LA PORTE DE LA MONNAIE,33800,RUE DE LA PORTE DE LA MONNAIE,0,0
-0.5782849,44.8307304004835,node/1885349231,bank,Crédit Agricole,Crédit Agricole,2 RUE DE SAINT GENES,33000,RUE DE SAINT GENES,0,0
-0.580328127149574,44.8470642889153,way/154772532,convenience,Day by day,,61 RUE FONDAUDEGE,33000,RUE FONDAUDEGE,0,0
-0.5813239,44.8427203004825,node/4119100490,restaurant,Le Bordeaux,,30 RUE DU PALAIS GALLIEN,33000,RUE DU PALAIS GALLIEN,0,0
-0.5724793,44.8195144004845,node/1754966931,restaurant,Brasserie du Sud-Ouest,,1 RUE EUGENE TENOT,33800,RUE EUGENE TENOT,0,0
-0.5550275,44.8237471004841,node/6027156940,convenience,Carrefour Express,Carrefour Express,128 RUE DES TERRES DE BORDE,33800,RUE DES TERRES DE BORDE,0,0
-0.5689378,44.8397803004827,node/3269635762,pharmacy,Pharmacie de la Bourse,,3 QUAI RICHELIEU,33000,QUAI RICHELIEU,0,0
-0.5627221,44.8652313004805,node/4469202889,restaurant,La Terrasse,,82 COURS DU RACCORDEMENT,33300,COURS DU RACCORDEMENT,0,0
-0.5891698,44.8409402004826,node/6605272044,laundry,Laverie automatique,,146B RUE JUDAIQUE,33000,RUE JUDAIQUE,0,0
-0.5831408,44.8415823004826,node/8097273249,restaurant,Atom,,45 RUE JUDAIQUE,33000,RUE JUDAIQUE,0,0
-0.5690234,44.8356535004831,node/4212257193,beverages,La Cave des Moines,,57 COURS VICTOR HUGO,33000,COURS VICTOR HUGO,0,0
-0.5699725,44.8507988004818,node/7366475251,tobacco,Pierre à Feu,,32 QUAI DES CHARTRONS,33000,QUAI DES CHARTRONS,0,0
-0.5712482,44.8308543004835,node/3269002171,bar,L'Antidote,,13 RUE ELIE GINTRAC,33000,RUE ELIE GINTRAC,0,0
-0.6027028,44.8421465004825,node/4003901778,bakery,Le 48,,40 RUE OSCAR BALARESQUE,33200,RUE OSCAR BALARESQUE,0,0
-0.5497949,44.8432639004824,node/7216965917,hairdresser,Coiffure Attitude,,58 RUE BONNEFIN,33100,RUE BONNEFIN,0,0
-0.5706893,44.8390083004828,node/7193258285,restaurant,Ici Argentine,,21 RUE DES BAHUTIERS,33000,RUE DES BAHUTIERS,0,0
-0.6122512,44.8543123004815,node/5246361642,electronics,VIP,,128 AVENUE DU GENERAL LECLERC,33000,AVENUE DU GENERAL LECLERC,0,0
-0.599102734073216,44.8347469503911,way/156144058,fuel,Esso Express,Esso Express,39 BOULEVARD ANTOINE GAUTIER,33000,BOULEVARD ANTOINE GAUTIER,0,0
-0.5430316,44.8508492004818,node/4217607352,optician,Optique Bastide,,316 AVENUE THIERS,33100,AVENUE THIERS,0,0
-0.572357,44.8153600004848,node/2498462087,car_rental,Ada,,364 COURS DE LA SOMME,33800,COURS DE LA SOMME,0,0
-0.5464995,44.8879538004785,node/7500441242,restaurant,Oh Huit,,8 RUE GEORGES BARRES,33300,RUE GEORGES BARRES,0,0
-0.5804509,44.8417662004826,node/2923469417,pharmacy,Pharmacie de France,,44 PLACE GAMBETTA,33000,PLACE GAMBETTA,0,0
-0.5707506,44.8436619004824,node/7208681986,bar,Rockwood,,4 QUAI LOUIS XVIII,33000,QUAI LOUIS XVIII,0,0
-0.5594015,44.8410138004826,node/6368212730,restaurant,Pitaya,,36 PLACE DE STALINGRAD,33100,PLACE DE STALINGRAD,0,0
