"DEP","DEPCOM","Equipement","coord_geo"
"75","75111","Enseignement supérieur","(48.86529959907865, 2.371740061901778)"
"75","75111","École maternelle","(48.85609120548526, 2.3805396758104744)"
"75","75111","Enseignement supérieur","(48.853526160208524, 2.3767105866892875)"
"75","75111","Enseignement Secondaire","(48.85822176155589, 2.3838495311496644)"
"75","75111","Enseignement supérieur","(48.85671433788093, 2.3827797391660837)"
"75","75111","École maternelle","(48.85986890417129, 2.3858595768183384)"
"75","75111","Enseignement Secondaire","(48.86141002692857, 2.3847400635675884)"
"75","75111","Enseignement Secondaire","(48.86141002692857, 2.3847400635675884)"
"75","75111","École maternelle","(48.857378501022765, 2.377310539765494)"
"75","75113","Enseignement supérieur","(48.82569241071441, 2.366729369526384)"
"75","75111","Enseignement supérieur","(48.86244457476348, 2.3778402020208302)"
"75","75111","École maternelle","(48.85320439859421, 2.3805603664554518)"
"75","75111","Enseignement Secondaire","(48.86784543188128, 2.375309628116564)"
"75","75111","Enseignement supérieur","(48.8585675483456, 2.3690898276777195)"
"75","75111","École maternelle","(48.86303173671838, 2.381810703051349)"
"75","75111","Enseignement Secondaire","(48.85191039457068, 2.379030328366813)"
"75","75119","Enseignement Secondaire","(48.87822228867584, 2.3837001777649514)"
"75","75115","Enseignement supérieur","(48.84420892907434, 2.2850706508547085)"
"75","75112","École maternelle","(48.83646867953114, 2.4092701761325546)"
"75","75112","Enseignement Secondaire","(48.83662275317591, 2.409509575010798)"
"75","75112","École maternelle","(48.84470435397247, 2.3803398191557217)"
"75","75112","École maternelle","(48.83724468146914, 2.402540574315846)"
"75","75112","Enseignement supérieur","(48.82310119794156, 2.4620197036652747)"
"75","75112","Enseignement Secondaire","(48.844059671084096, 2.4057190534029833)"
"75","75112","Enseignement supérieur","(48.842753320959446, 2.4052597776332534)"
"75","75112","École maternelle","(48.843690441300275, 2.4056197070906316)"
"75","75112","École maternelle","(48.844716221180775, 2.413009720455995)"
"75","75112","Enseignement Secondaire","(48.8473130535516, 2.3701145524558918)"
"75","75112","Enseignement supérieur","(48.829379802175765, 2.419910364399595)"
"75","75112","Enseignement Secondaire","(48.84391157049459, 2.412149449973044)"
"75","75112","Enseignement Secondaire","(48.84247618563874, 2.412879618040873)"
"75","75112","Enseignement Secondaire","(48.84247618563874, 2.412879618040873)"
"75","75112","Enseignement supérieur","(48.84307312473863, 2.4008604755239107)"
"75","75112","Enseignement Secondaire","(48.835974466954, 2.407540099367031)"
"75","75112","Enseignement Secondaire","(48.83983184558969, 2.409180284385138)"
"75","75112","Enseignement Secondaire","(48.83983184558969, 2.409180284385138)"
"75","75112","Enseignement Secondaire","(48.847923644161185, 2.3943100899843457)"
"75","75112","École maternelle","(48.835070169560204, 2.386929664010576)"
"75","75115","Enseignement supérieur","(48.847077893891594, 2.3018196440994227)"
"75","75112","École maternelle","(48.84948915411952, 2.376919676182969)"
"75","75112","Enseignement Secondaire","(48.84537963599638, 2.3857196429369267)"
"75","75112","École maternelle","(48.84537963599638, 2.3857196429369267)"
"75","75112","Enseignement Secondaire","(48.84263654613144, 2.3752902215985126)"
"75","75112","École maternelle","(48.84263654613144, 2.3752902215985126)"
"75","75112","Enseignement supérieur","(48.84969721034709, 2.384100226733317)"
"75","75112","Enseignement Secondaire","(48.851220003687, 2.3725394232158497)"
"75","75112","Enseignement supérieur","(48.850442335351566, 2.373449576366874)"
"75","75112","Enseignement supérieur","(48.846951196906815, 2.380040567962788)"
"75","75112","Enseignement supérieur","(48.846951196906815, 2.380040567962788)"
"75","75112","Enseignement supérieur","(48.84789789765025, 2.3804994369321784)"
"75","75112","Enseignement Secondaire","(48.837535346231036, 2.3941705818942265)"
"75","75112","École maternelle","(48.83781566366088, 2.394469784172222)"
"75","75112","Enseignement Secondaire","(48.84231378534232, 2.396510403069466)"
"75","75112","Enseignement Secondaire","(48.84231378534232, 2.396510403069466)"
"75","75112","École maternelle","(48.84335051533837, 2.3969998272944926)"
"75","75112","École maternelle","(48.843591424804785, 2.396619603923135)"
"75","75112","Enseignement supérieur","(48.846198721740805, 2.3858503416812233)"
"75","75112","Enseignement Secondaire","(48.8497173038763, 2.37582947543678)"
"75","75112","Enseignement Secondaire","(48.8497173038763, 2.37582947543678)"
"75","75112","Enseignement Secondaire","(48.84847496086768, 2.3860197466615483)"
"75","75112","École maternelle","(48.84567355112995, 2.3886703835084284)"
"75","75112","Enseignement supérieur","(48.84410926626177, 2.390550043460236)"
"75","75112","Enseignement Secondaire","(48.842991992517675, 2.391910690271471)"
"75","75112","Enseignement supérieur","(48.842607707301475, 2.392390707305757)"
"75","75112","École maternelle","(48.83491961483345, 2.396229534631941)"
"75","75111","Enseignement supérieur","(48.862444581849275, 2.377841565016778)"
"75","75109","Enseignement Secondaire","(48.87598518155112, 2.3353696123418866)"
"75","75112","École maternelle","(48.84083893062847, 2.389439684972359)"
"75","75105","Enseignement supérieur","(48.84462624861688, 2.353679802526321)"
"75","75112","Enseignement supérieur","(48.84924035685183, 2.389720090193229)"
"75","75105","Enseignement supérieur","(48.84462624861688, 2.353679802526321)"
"75","75112","Enseignement supérieur","(48.85017021013482, 2.383390090022273)"
"75","75112","École maternelle","(48.843120245326375, 2.3888406783883585)"
"75","75112","École maternelle","(48.84545214011882, 2.377130095835134)"
"75","75112","École maternelle","(48.84634118524413, 2.403339729787032)"
"75","75112","Enseignement Secondaire","(48.84674921833935, 2.391500291523494)"
"75","75112","Enseignement Secondaire","(48.84674921833935, 2.391500291523494)"
"75","75112","École maternelle","(48.83645709827077, 2.383800267544136)"
"75","75112","Enseignement supérieur","(48.82888451609186, 2.4197796557802596)"
"75","75112","Enseignement supérieur","(48.842947125668275, 2.3990497089653426)"
"75","75112","École maternelle","(48.84760826688004, 2.3732397281718405)"
"75","75112","Enseignement supérieur","(48.82904182701332, 2.4300502630857093)"
"75","75113","Enseignement Secondaire","(48.822370050964, 2.3762998723594144)"
"75","75113","Enseignement Secondaire","(48.824639383789766, 2.36319935353863)"
"75","75113","Enseignement Secondaire","(48.82044695289656, 2.3646397799677783)"
"75","75113","École maternelle","(48.82044695289656, 2.3646397799677783)"
"75","75113","Enseignement Secondaire","(48.82404519659349, 2.361400494370371)"
"75","75113","Enseignement Secondaire","(48.82404519659349, 2.361400494370371)"
"75","75113","Enseignement Secondaire","(48.828925881992966, 2.377910573559236)"
"75","75113","École maternelle","(48.82118313729445, 2.3694904372169527)"
"75","75113","Enseignement Secondaire","(48.83425446836336, 2.353290710980421)"
"75","75113","Enseignement Secondaire","(48.81788877100021, 2.3622099652284105)"
"75","75113","Enseignement Secondaire","(48.81788877100021, 2.3622099652284105)"
"75","75113","École maternelle","(48.832358085168316, 2.358540008396944)"
"75","75113","Enseignement supérieur","(48.83037031670928, 2.353499640818463)"
"75","75113","Enseignement Secondaire","(48.83076919253662, 2.352419874306525)"
"75","75113","Enseignement Secondaire","(48.830137838379244, 2.350430673952354)"
"75","75113","Enseignement supérieur","(48.84018044529928, 2.3631906895616193)"
"75","75113","Enseignement supérieur","(48.837510559632676, 2.3600502072347247)"
"75","75113","Enseignement supérieur","(48.837510559632676, 2.3600502072347247)"
"75","75113","Enseignement supérieur","(48.83365664509164, 2.357510454922037)"
"75","75113","Enseignement supérieur","(48.83365664509164, 2.357510454922037)"
"75","75117","Enseignement supérieur","(48.88647853029252, 2.288109635667863)"
"75","75113","Enseignement supérieur","(48.837161691273295, 2.35370968979135)"
"75","75113","Enseignement supérieur","(48.82362181823352, 2.3529104590323295)"
"75","75113","École maternelle","(48.83056579512116, 2.368199974059928)"
"75","75113","École maternelle","(48.824983874665385, 2.3603401771753725)"
"75","75113","Enseignement Secondaire","(48.82826254364828, 2.3529005339198585)"
"75","75113","Enseignement Secondaire","(48.82826254364828, 2.3529005339198585)"
"75","75113","École maternelle","(48.82439433119443, 2.3428404747367053)"
"75","75113","Enseignement Secondaire","(48.82457443382076, 2.3428817916862252)"
"75","75113","Enseignement Secondaire","(48.83092436565031, 2.371390122160094)"
"75","75113","Enseignement Secondaire","(48.832476551471274, 2.3471905880936537)"
"75","75113","Enseignement Secondaire","(48.832476551471274, 2.3471905880936537)"
"75","75113","Enseignement Secondaire","(48.83038128318548, 2.3488896646678894)"
"75","75113","École maternelle","(48.82433448778648, 2.3701606115306215)"
"75","75113","Enseignement supérieur","(48.82813491851626, 2.3443298716315857)"
"75","75113","Enseignement supérieur","(48.82813491851626, 2.3443298716315857)"
"75","75113","École maternelle","(48.83445032699537, 2.3529204460266486)"
"75","75113","École maternelle","(48.83032181966216, 2.373109725286399)"
"75","75113","Enseignement Secondaire","(48.83019328720891, 2.3726099673472514)"
"75","75113","École maternelle","(48.82670644633968, 2.347900325563249)"
"75","75113","École maternelle","(48.829243720101886, 2.343159403682393)"
"75","75113","École maternelle","(48.821986118728006, 2.363180001899015)"
"75","75113","Enseignement Secondaire","(48.837835994275245, 2.3421205786993347)"
"75","75113","Enseignement Secondaire","(48.83305615481637, 2.3413594253204955)"
"75","75113","Enseignement Secondaire","(48.83305615481637, 2.3413594253204955)"
"75","75113","École maternelle","(48.82503739013096, 2.3755705668457012)"
"75","75113","Enseignement Secondaire","(48.82531400176336, 2.3751504481982666)"
"75","75113","Enseignement supérieur","(48.82694135505556, 2.3648099075173237)"
"75","75113","Enseignement supérieur","(48.82694135505556, 2.3648099075173237)"
"75","75113","Enseignement supérieur","(48.82694135505556, 2.3648099075173237)"
"75","75113","Enseignement supérieur","(48.82694135505556, 2.3648099075173237)"
"75","75113","Enseignement supérieur","(48.82673886396019, 2.3828199656971454)"
"75","75113","Enseignement supérieur","(48.82669783074426, 2.3646793840437668)"
"75","75115","Enseignement supérieur","(48.852933969287164, 2.286779878517148)"
"75","75113","École maternelle","(48.82603218624612, 2.356250456350143)"
"75","75113","Enseignement Secondaire","(48.82601215372312, 2.3558706691382807)"
"75","75103","Enseignement supérieur","(48.85966229418879, 2.3635304857279773)"
"75","75113","École maternelle","(48.821173577105284, 2.3475895234217656)"
"75","75119","Enseignement supérieur","(48.89346285219384, 2.3831201540611455)"
"75","75113","Enseignement supérieur","(48.82848785234221, 2.369829821182019)"
"75","75113","École maternelle","(48.82824922914404, 2.367220029438881)"
"75","75113","Enseignement supérieur","(48.82673886396019, 2.3828199656971454)"
"75","75113","Enseignement supérieur","(48.83226547956241, 2.371590554499208)"
"75","75113","Enseignement Secondaire","(48.828244117386625, 2.373080221749453)"
"75","75113","Enseignement Secondaire","(48.818443834571575, 2.35837069718488)"
"75","75113","Enseignement Secondaire","(48.82743185914041, 2.362339771026976)"
"75","75113","Enseignement Secondaire","(48.82743185914041, 2.362339771026976)"
"75","75113","Enseignement supérieur","(48.825265415839006, 2.365920014147142)"
"75","75113","École maternelle","(48.82475619662172, 2.364870582063401)"
"75","75113","Enseignement Secondaire","(48.82877415713964, 2.352710285981287)"
"75","75113","Enseignement supérieur","(48.8270352301748, 2.355460278767373)"
"75","75113","École maternelle","(48.83301980609679, 2.366260268883961)"
"75","75113","Enseignement supérieur","(48.828433253965116, 2.381770090397761)"
"75","75113","École maternelle","(48.8361198532112, 2.3606694596864095)"
"75","75113","École maternelle","(48.82964822925959, 2.3664606358533424)"
"75","75113","École maternelle","(48.83376762356071, 2.3431705162111256)"
"75","75113","Enseignement supérieur","(48.82673886396019, 2.3828199656971454)"
"75","75113","École maternelle","(48.8315339558678, 2.3475102665445937)"
"75","75113","Enseignement Secondaire","(48.83660001168613, 2.356290242561372)"
"75","75113","École maternelle","(48.829719607812194, 2.3612805819731575)"
"75","75113","École maternelle","(48.82350319206393, 2.364330123519013)"
"75","75113","Enseignement Secondaire","(48.820711827339764, 2.3603394685526884)"
"75","75113","École maternelle","(48.82783225098547, 2.353160602342119)"
"75","75113","École maternelle","(48.82692229393323, 2.344609380594607)"
"75","75113","Enseignement Secondaire","(48.83140793581334, 2.3624995626154064)"
"75","75113","Enseignement supérieur","(48.82691433515855, 2.383710097264283)"
"75","75113","Enseignement supérieur","(48.82710217385531, 2.383510364207597)"
"75","75114","Enseignement supérieur","(48.83800753005163, 2.3357298997718305)"
"75","75114","Enseignement Secondaire","(48.826334625286535, 2.3058106493768182)"
"75","75114","Enseignement Secondaire","(48.826334625286535, 2.3058106493768182)"
"75","75114","Enseignement Secondaire","(48.824693612094414, 2.3128800222719152)"
"75","75114","École maternelle","(48.82452743542147, 2.313699471434521)"
"75","75114","Enseignement supérieur","(48.81748230795993, 2.3338504499090136)"
"75","75114","Enseignement supérieur","(48.831383634678275, 2.3332995471363835)"
"75","75114","Enseignement supérieur","(48.83441737444778, 2.337049451164538)"
"75","75114","Enseignement Secondaire","(48.83446251837467, 2.335460371435491)"
"75","75114","Enseignement supérieur","(48.826966494971984, 2.307759664282575)"
"75","75114","École maternelle","(48.82421480888095, 2.3219605740683846)"
"75","75106","Enseignement supérieur","(48.84141679515376, 2.335849952481417)"
"75","75114","Enseignement supérieur","(48.820196166539695, 2.338299422904277)"
"75","75114","Enseignement supérieur","(48.820196166539695, 2.338299422904277)"
"75","75114","Enseignement Secondaire","(48.838708934068165, 2.3308705813343393)"
"75","75114","Enseignement supérieur","(48.83763008231498, 2.3309402910220696)"
"75","75114","Enseignement supérieur","(48.836983878474676, 2.3311801972968014)"
"75","75111","Enseignement supérieur","(48.854717865725945, 2.3898099407577584)"
"75","75114","École maternelle","(48.82725544301325, 2.322089937446291)"
"75","75114","École maternelle","(48.82728486140977, 2.3225200003752744)"
"75","75114","École maternelle","(48.83371555791555, 2.3289306822782825)"
"75","75114","Enseignement supérieur","(48.830211994916375, 2.3409703396406116)"
"75","75114","Enseignement supérieur","(48.830211994916375, 2.3409703396406116)"
"75","75114","Enseignement supérieur","(48.83039434057192, 2.3381604415095354)"
"75","75114","École maternelle","(48.82660869882932, 2.339919358718905)"
"75","75114","Enseignement Secondaire","(48.82771386203873, 2.328419475467098)"
"75","75114","Enseignement Secondaire","(48.82801446704191, 2.325899642700184)"
"75","75114","École maternelle","(48.83261494625657, 2.31250042255431)"
"75","75114","Enseignement supérieur","(48.8313748221931, 2.338190223809351)"
"75","75114","Enseignement supérieur","(48.8313748221931, 2.338190223809351)"
"75","75114","Enseignement Secondaire","(48.8284156708628, 2.318929532919819)"
"75","75118","Enseignement Secondaire","(48.88661884617696, 2.3279502602432096)"
"75","75114","École maternelle","(48.83717502776438, 2.3220004362368787)"
"75","75114","École maternelle","(48.82807120962664, 2.3328106544334877)"
"75","75114","École maternelle","(48.84158182911462, 2.326759697570019)"
"75","75114","Enseignement supérieur","(48.8275551445181, 2.3147098528111254)"
"75","75114","Enseignement Secondaire","(48.83423888191221, 2.3149503113221037)"
"75","75114","Enseignement Secondaire","(48.83340442874613, 2.3263803220526222)"
"75","75114","Enseignement Secondaire","(48.83177217000171, 2.3368596767328715)"
"75","75114","Enseignement supérieur","(48.837447399172795, 2.3385204879641215)"
"75","75114","Enseignement supérieur","(48.83731271438284, 2.338560345203598)"
"75","75114","Enseignement Secondaire","(48.83402629271599, 2.326610696238242)"
"75","75114","Enseignement supérieur","(48.82670723723791, 2.3174194273479114)"
"75","75114","École maternelle","(48.830394525553736, 2.3205506411185475)"
"75","75114","Enseignement Secondaire","(48.840837938712674, 2.328819903008202)"
"75","75114","Enseignement Secondaire","(48.84103602191168, 2.3288595905118314)"
"75","75114","École maternelle","(48.82997851727038, 2.3169897185801203)"
"75","75114","École maternelle","(48.833290887510955, 2.339890599411962)"
"75","75114","École maternelle","(48.83324167342174, 2.3230406432886963)"
"75","75114","École maternelle","(48.830598224188385, 2.310569455369938)"
"75","75114","Enseignement supérieur","(48.82985587337455, 2.312850123538125)"
"75","75114","Enseignement supérieur","(48.82976768741277, 2.3100300958315607)"
"75","75114","Enseignement supérieur","(48.83249690128109, 2.3394306592552954)"
"75","75114","Enseignement supérieur","(48.833475116178356, 2.3198007130297413)"
"75","75114","École maternelle","(48.825995946000766, 2.3284007407375364)"
"75","75114","École maternelle","(48.82504305200957, 2.3268806419733608)"
"75","75114","École maternelle","(48.83247935131127, 2.323419727662241)"
"75","75114","École maternelle","(48.82811417240871, 2.3071505088665227)"
"75","75117","Enseignement supérieur","(48.88349800165468, 2.3263200784343505)"
"75","75115","École maternelle","(48.827297268633814, 2.30123046747652)"
"75","75115","Enseignement supérieur","(48.843624934808055, 2.3206697525976807)"
"75","75115","Enseignement supérieur","(48.843624934808055, 2.3206697525976807)"
"75","75115","École maternelle","(48.84651900157011, 2.2818502936982017)"
"75","75115","Enseignement Secondaire","(48.8464221728053, 2.2822004729737033)"
"75","75115","École maternelle","(48.8406925319233, 2.2865999502805154)"
"75","75115","Enseignement supérieur","(48.83755021833418, 2.280010584222523)"
"75","75115","Enseignement supérieur","(48.83726404609796, 2.301520569741765)"
"75","75115","Enseignement Secondaire","(48.84345680405224, 2.3117101715171007)"
"75","75115","Enseignement Secondaire","(48.84345680405224, 2.3117101715171007)"
"75","75115","Enseignement Secondaire","(48.84332765130144, 2.312710655642079)"
"75","75115","Enseignement supérieur","(48.84968952337876, 2.2856495849827896)"
"75","75115","École maternelle","(48.85093556332071, 2.297109938392315)"
"75","75115","Enseignement Secondaire","(48.84529097517102, 2.2915896896557686)"
"75","75115","Enseignement Secondaire","(48.842896766455624, 2.29278996566651)"
"75","75113","Enseignement supérieur","(48.82266050622429, 2.343200115150228)"
"75","75119","Enseignement supérieur","(48.88244482225606, 2.38112072185642)"
"75","75115","École maternelle","(48.837857708748274, 2.312399934550138)"
"75","75115","École maternelle","(48.83778478820778, 2.2786394440867093)"
"75","75115","Enseignement Secondaire","(48.84396206526461, 2.308870638997008)"
"75","75115","Enseignement Secondaire","(48.84396206526461, 2.308870638997008)"
"75","75115","Enseignement supérieur","(48.840248154687174, 2.2981397010726448)"
"75","75115","Enseignement Secondaire","(48.83837412216757, 2.3021801125907686)"
"75","75115","École maternelle","(48.84655793600373, 2.3036498704224475)"
"75","75115","Enseignement supérieur","(48.846915995667835, 2.303360284763583)"
"75","75115","Enseignement Secondaire","(48.836392693874984, 2.3032407084514803)"
"75","75115","École maternelle","(48.836699527749424, 2.3034205333437954)"
"75","75115","École maternelle","(48.83620438070348, 2.309540259995531)"
"75","75115","Enseignement Secondaire","(48.831697696162486, 2.3047406748570123)"
"75","75106","Enseignement Secondaire","(48.84679267901273, 2.325790287130356)"
"75","75115","École maternelle","(48.84462711469996, 2.2995101229450046)"
"75","75113","Enseignement supérieur","(48.8238264568582, 2.3525006589752833)"
"75","75115","École maternelle","(48.85448932501225, 2.2912302158056597)"
"75","75115","École maternelle","(48.836412847858796, 2.3098195173492826)"
"75","75115","Enseignement Secondaire","(48.842866325291595, 2.286150519584701)"
"75","75115","Enseignement Secondaire","(48.842866325291595, 2.286150519584701)"
"75","75115","Enseignement supérieur","(48.840695704523306, 2.284120110822831)"
"75","75115","Enseignement supérieur","(48.84611672657623, 2.3144603238179875)"
"75","75115","Enseignement Secondaire","(48.84361881030134, 2.3101696590534946)"
"75","75115","École maternelle","(48.8439412302901, 2.3162003728467013)"
"75","75115","Enseignement supérieur","(48.84346067755025, 2.313950223859736)"
"75","75115","Enseignement supérieur","(48.84346067755025, 2.313950223859736)"
"75","75115","Enseignement supérieur","(48.835368973888144, 2.292780383522126)"
"75","75115","Enseignement supérieur","(48.835150635636175, 2.2923596459055)"
"75","75115","Enseignement supérieur","(48.842077060022184, 2.280509423894158)"
"75","75115","École maternelle","(48.8328931406191, 2.299990673007687)"
"75","75115","Enseignement Secondaire","(48.842648493560866, 2.307229806972531)"
"75","75115","École maternelle","(48.84233499369355, 2.3074506219022894)"
"75","75115","Enseignement supérieur","(48.829869885359365, 2.275599459057777)"
"75","75115","Enseignement Secondaire","(48.84775109020581, 2.2908898825734036)"
"75","75115","Enseignement Secondaire","(48.84775109020581, 2.2908898825734036)"
"75","75115","École maternelle","(48.851330485824946, 2.287849821215189)"
"75","75115","Enseignement supérieur","(48.83960519769124, 2.2973894494781653)"
"75","75115","Enseignement Secondaire","(48.84804332820431, 2.2931602795871524)"
"75","75115","École maternelle","(48.83992497403121, 2.287590097219226)"
"75","75115","École maternelle","(48.83956246474793, 2.2977701612971644)"
"75","75115","École maternelle","(48.84139109285911, 2.2786099688224333)"
"75","75115","Enseignement Secondaire","(48.847214331210694, 2.2838207090791878)"
"75","75115","École maternelle","(48.83924810389427, 2.2796901076683667)"
"75","75115","École maternelle","(48.84406119705341, 2.2844295239251386)"
"75","75115","Enseignement supérieur","(48.83381115652272, 2.290940556438947)"
"75","75115","Enseignement supérieur","(48.83381115652272, 2.290940556438947)"
"75","75115","Enseignement Secondaire","(48.8372579586262, 2.285265449047066)"
"75","75115","Enseignement Secondaire","(48.842957144466965, 2.296930035915646)"
"75","75115","Enseignement Secondaire","(48.842957144466965, 2.296930035915646)"
"75","75115","Enseignement supérieur","(48.84832411406265, 2.295020676629612)"
"75","75115","Enseignement supérieur","(48.84703284074286, 2.298729669790009)"
"75","75115","Enseignement supérieur","(48.8475739206406, 2.2898293839761443)"
"75","75115","École maternelle","(48.843355687506154, 2.3004796640216743)"
"75","75115","Enseignement supérieur","(48.84616032170246, 2.3048706807499864)"
"75","75115","École maternelle","(48.845408751625456, 2.3024497455752555)"
"75","75115","École maternelle","(48.83549901403916, 2.296530635772406)"
"75","75115","Enseignement Secondaire","(48.83368237598179, 2.29501979417546)"
"75","75115","École maternelle","(48.83199450125413, 2.295520786634106)"
"75","75115","Enseignement Secondaire","(48.84416158331047, 2.2983404444001354)"
"75","75115","Enseignement Secondaire","(48.8482757412427, 2.286858622606968)"
"75","75115","Enseignement supérieur","(48.841929396499516, 2.281379411969371)"
"75","75115","Enseignement Secondaire","(48.838845697090385, 2.278581161905735)"
"75","75115","Enseignement supérieur","(48.83828967661687, 2.2908796319100566)"
"75","75119","Enseignement Secondaire","(48.874613090561425, 2.384889502048916)"
"75","75115","École maternelle","(48.850101694657646, 2.2884103597849452)"
"75","75115","École maternelle","(48.83757763044806, 2.2906195553988056)"
"75","75115","École maternelle","(48.839829778102846, 2.2806998590034206)"
"75","75115","Enseignement supérieur","(48.83733421546849, 2.282979595500645)"
"75","75115","École maternelle","(48.84752021707263, 2.292909824118852)"
"75","75116","Enseignement supérieur","(48.866137237586834, 2.294490616880473)"
"75","75116","Enseignement supérieur","(48.87550863781683, 2.2884504569457516)"
"75","75116","École maternelle","(48.842172905811246, 2.268140092361002)"
"75","75116","Enseignement supérieur","(48.84198171124558, 2.267759897336339)"
"75","75116","Enseignement Secondaire","(48.839889033451605, 2.263829851091571)"
"75","75108","Enseignement Secondaire","(48.869958198202134, 2.3081399117122925)"
"75","75116","Enseignement Secondaire","(48.84197450020728, 2.254939647737156)"
"75","75116","Enseignement Secondaire","(48.84197450020728, 2.254939647737156)"
"75","75116","École maternelle","(48.84012067427365, 2.2547604084385013)"
"75","75116","Enseignement Secondaire","(48.868181596558124, 2.2858704051030405)"
"75","75116","Enseignement Secondaire","(48.868268580449076, 2.282369758409596)"
"75","75116","Enseignement Secondaire","(48.85744850251124, 2.2703297953074157)"
"75","75116","Enseignement Secondaire","(48.867047130953054, 2.272219721996967)"
"75","75116","Enseignement Secondaire","(48.867047130953054, 2.272219721996967)"
"75","75115","Enseignement supérieur","(48.837914748124504, 2.2913534161284237)"
"75","75116","École maternelle","(48.838873643643225, 2.265439657728755)"
"75","75116","Enseignement supérieur","(48.849900081753276, 2.2596300953786264)"
"75","75116","Enseignement Secondaire","(48.84518640377129, 2.2565697852591935)"
"75","75116","Enseignement Secondaire","(48.84518640377129, 2.2565697852591935)"
"75","75116","Enseignement supérieur","(48.87192414750128, 2.274120247484434)"
"75","75116","Enseignement supérieur","(48.87192414750128, 2.274120247484434)"
"75","75116","Enseignement supérieur","(48.87192414750128, 2.274120247484434)"
"75","75116","Enseignement supérieur","(48.87192414750128, 2.274120247484434)"
"75","75116","Enseignement supérieur","(48.87192414750128, 2.274120247484434)"
"75","75116","Enseignement supérieur","(48.87192414750128, 2.274120247484434)"
"75","75116","Enseignement supérieur","(48.86289818008632, 2.288179685722244)"
"75","75116","Enseignement supérieur","(48.862466872883644, 2.282220676459802)"
"75","75116","Enseignement Secondaire","(48.858647692719096, 2.2872495863600055)"
"75","75116","Enseignement Secondaire","(48.85957246964497, 2.285480003822355)"
"75","75116","Enseignement Secondaire","(48.85957246964497, 2.285480003822355)"
"75","75116","Enseignement Secondaire","(48.86647419195324, 2.2756207345317)"
"75","75116","Enseignement supérieur","(48.86820048400865, 2.287530577954711)"
"75","75115","Enseignement supérieur","(48.84747709464743, 2.288669681388633)"
"75","75116","École maternelle","(48.842515752392345, 2.263919468034846)"
"75","75116","Enseignement Secondaire","(48.847240575164896, 2.2673603199284496)"
"75","75116","Enseignement Secondaire","(48.847240575164896, 2.2673603199284496)"
"75","75107","Enseignement supérieur","(48.858164456867, 2.310689912285727)"
"75","75116","Enseignement Secondaire","(48.86071488008213, 2.2750506368530097)"
"75","75116","Enseignement Secondaire","(48.86071488008213, 2.2750506368530097)"
"75","75116","Enseignement Secondaire","(48.865543932874346, 2.279439658592853)"
"75","75116","Enseignement Secondaire","(48.865543932874346, 2.279439658592853)"
"75","75116","Enseignement Secondaire","(48.861565118607, 2.2788295100179305)"
"75","75116","Enseignement Secondaire","(48.861565118607, 2.2788295100179305)"
"75","75116","École maternelle","(48.86727238888007, 2.2782297471615065)"
"75","75116","Enseignement supérieur","(48.86724039011467, 2.2759099885990506)"
"75","75116","Enseignement Secondaire","(48.86687358392905, 2.2943007007139813)"
"75","75116","Enseignement Secondaire","(48.86687358392905, 2.2943007007139813)"
"75","75116","École maternelle","(48.85802405790084, 2.2822205490228717)"
"75","75116","École maternelle","(48.849223956405844, 2.2681405464570084)"
"75","75116","Enseignement Secondaire","(48.85499509980473, 2.272110029278282)"
"75","75116","Enseignement Secondaire","(48.85499509980473, 2.272110029278282)"
"75","75116","École maternelle","(48.83989672689402, 2.2563495711845363)"
"75","75116","École maternelle","(48.855727778662676, 2.2728003348937817)"
"75","75116","Enseignement supérieur","(48.867068384557356, 2.2922600570396434)"
"75","75115","Enseignement supérieur","(48.83968860198745, 2.3024200255341043)"
"75","75120","Enseignement supérieur","(48.8639740659256, 2.3901895214421485)"
"75","75112","Enseignement supérieur","(48.83738815929898, 2.382970443483387)"
"75","75116","Enseignement supérieur","(48.867068384557356, 2.2922600570396434)"
"75","75116","Enseignement Secondaire","(48.852746069440684, 2.274969343882192)"
"75","75116","Enseignement supérieur","(48.86724039011467, 2.2759099885990506)"
"75","75116","Enseignement supérieur","(48.86509573437538, 2.291740228854316)"
"75","75116","Enseignement Secondaire","(48.84672795147262, 2.262970138307768)"
"75","75116","Enseignement Secondaire","(48.84672795147262, 2.262970138307768)"
"75","75116","Enseignement Secondaire","(48.86126569409848, 2.2724504224949453)"
"75","75116","Enseignement supérieur","(48.87138207094064, 2.2886895143198593)"
"75","75116","École maternelle","(48.850570388508814, 2.2647800838442964)"
"75","75119","Enseignement supérieur","(48.87739083269373, 2.4006102249047236)"
"75","75116","Enseignement Secondaire","(48.854466840624596, 2.2784398415092135)"
"75","75116","Enseignement Secondaire","(48.854466840624596, 2.2784398415092135)"
"75","75116","École maternelle","(48.854027653789586, 2.2683197562538737)"
"75","75117","École maternelle","(48.88512339531922, 2.28556988391549)"
"75","75117","Enseignement Secondaire","(48.88967611245533, 2.3262701480886516)"
"75","75117","Enseignement Secondaire","(48.88967611245533, 2.3262701480886516)"
"75","75117","Enseignement supérieur","(48.886979034320184, 2.30595953260495)"
"75","75117","Enseignement Secondaire","(48.885870996529064, 2.3040896616143023)"
"75","75117","Enseignement supérieur","(48.88632707759807, 2.286839356480271)"
"75","75117","Enseignement Secondaire","(48.89054978039004, 2.304479918042916)"
"75","75117","Enseignement supérieur","(48.89736313401031, 2.3258801363165)"
