"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
33,63,"BORDEAUX","SM","C",10,"B","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","10 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","C",10,"B","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","10 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","D",10,"T","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","10 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","D",10,"T","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","10 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","E",12,"","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","12 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","E",12,"","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","12 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","F",12,"B","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","12 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","F",12,"B","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","12 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","G",12,"T","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","12 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","G",12,"T","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","12 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","GA",8,"","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","8 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","GA",8,"","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","8 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","H",12,"Q","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","12 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","H",12,"Q","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","12 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","I",14,"","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","14 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","I",14,"","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","14 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","J",14,"B","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","14 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","J",14,"B","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","14 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","K",14,"T","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","14 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","K",14,"T","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","14 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","L",14,"Q","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","14 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","L",14,"Q","RUE","MESTE VERDIE","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MESTE VERDIE","14 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","A",29,"","RUE","MESTE VERDIE","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","29 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","A",4,"","RUE","MARC BOEUF","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MARC BOEUF","4 RUE MARC BOEUF"
33,63,"BORDEAUX","SM","A",4,"","RUE","MARC BOEUF","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE MARC BOEUF","4 RUE MARC BOEUF"
33,63,"BORDEAUX","SM","B",2,"","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","2 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","B",2,"","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","2 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","C",2,"B","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","2 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","C",2,"B","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","2 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","D",2,"T","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","2 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","D",2,"T","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","2 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","E",2,"Q","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","2 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","E",2,"Q","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","2 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","F",4,"","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","4 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","F",4,"","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","4 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","G",4,"B","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","4 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","G",4,"B","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","4 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","H",4,"T","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","4 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","H",4,"T","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","4 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","I",4,"Q","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","4 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","I",4,"Q","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","4 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","P",5,"","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","5 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","P",5,"","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","5 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","Q",5,"B","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","5 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","Q",5,"B","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","5 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","R",5,"T","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","5 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","R",5,"T","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","5 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SM","A",9001,"","RUE","MESTE VERDIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","9001 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","A",1,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","1 RUE LEON BLUM"
33,63,"BORDEAUX","SM","A",17,"","RUE","MESTE VERDIE","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE MESTE VERDIE","17 RUE MESTE VERDIE"
33,63,"BORDEAUX","SM","A",45,"","CHEMIN","LAFITTE","PBJTF5","829947241",6540,"SCI","DNM","CHEMIN LAFITTE","45 CHEMIN LAFITTE"
33,63,"BORDEAUX","SM","GP",45,"","CHEMIN","LAFITTE","PBJTF5","829947241",6540,"SCI","DNM","CHEMIN LAFITTE","45 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",121,"","CHEMIN","LAFITTE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","CHEMIN LAFITTE","121 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",107,"","CHEMIN","LAFITTE","PBHQXT","793624446",6540,"SCI","FATIH SULTAN MEHMET 1453","CHEMIN LAFITTE","107 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",103,"","CHEMIN","LAFITTE","PBHQXT","793624446",6540,"SCI","FATIH SULTAN MEHMET 1453","CHEMIN LAFITTE","103 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",91,"","CHEMIN","LAFITTE","PBFKRB","458205382",5546,"SA","CLAIRSIENNE","CHEMIN LAFITTE","91 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",49,"","CHEMIN","LAFITTE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","CHEMIN LAFITTE","49 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",40,"","CHEMIN","LAFITTE","PBH646","533732657",6540,"SCI","SCI LA VIGNE SOLITAIRE","CHEMIN LAFITTE","40 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","B",25,"","RUE","ETIENNE DUPERAT","PBH646","533732657",6540,"SCI","SCI LA VIGNE SOLITAIRE","RUE ETIENNE DUPERAT","25 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","A",54,"","CHEMIN","LAFITTE","PBC43C","458205382",5546,"SA","CLAIRSIENNE","CHEMIN LAFITTE","54 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",74,"","CHEMIN","LAFITTE","PBJZSF","845353176",6540,"SCI","SCI CYC","CHEMIN LAFITTE","74 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",92,"","CHEMIN","LAFITTE","PBDTVK","449143015",6540,"SCI","PMS","CHEMIN LAFITTE","92 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","B",96,"","CHEMIN","LAFITTE","PBDTVK","449143015",6540,"SCI","PMS","CHEMIN LAFITTE","96 CHEMIN LAFITTE"
33,63,"BORDEAUX","SN","A",11,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","11 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",13,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","13 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",15,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","15 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",17,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","17 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",19,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","19 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",21,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","21 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",23,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","23 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",25,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","25 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",29,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","29 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",33,"","RUE","BARILLET DESCHAMPS","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","33 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",35,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","35 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",41,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","41 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",43,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","43 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",45,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","45 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",49,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","49 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",53,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","53 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",55,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","55 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",57,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","57 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",59,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","59 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",63,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","63 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",67,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","67 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",71,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","71 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",11,"","RUE","ETIENNE DUPERAT","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","11 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","A",13,"","RUE","ETIENNE DUPERAT","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","13 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","A",15,"","RUE","ETIENNE DUPERAT","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","15 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","A",17,"","RUE","ETIENNE DUPERAT","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","17 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","A",21,"","RUE","ETIENNE DUPERAT","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","21 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","A",8,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","8 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",10,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","10 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",12,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","12 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",14,"","RUE","BARILLET DESCHAMPS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","14 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",13,"","RUE","DU DOCTEUR SOUVERBIE","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","13 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","A",11,"","RUE","DU DOCTEUR SOUVERBIE","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","11 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","A",9,"","RUE","DU DOCTEUR SOUVERBIE","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","9 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","A",7,"","RUE","DU DOCTEUR SOUVERBIE","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","7 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","A",33,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","33 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",35,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","35 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",37,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","37 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",39,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","39 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",41,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","41 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",43,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","43 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",45,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","45 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",47,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","47 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",49,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","49 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",51,"","RUE","LEON BLUM","PBJCS2","820245876",6540,"SCI","SCI CATTLEYA","RUE LEON BLUM","51 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",53,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","53 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",55,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","55 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",57,"","RUE","LEON BLUM","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","57 RUE LEON BLUM"
